OriginalPaperDOI,test
10.1177/0269881108094888,
10.1093/molehr/gal015,
10.1177/0269881103017001714,
10.1503/jpn.120073,
10.4012/dmj.2011-138,
10.4012/dmj.25.632,
10.1186/2008-2231-20-29,
10.1016/j.cyto.2014.06.011,
10.1016/j.cyto.2012.03.008,
10.1016/j.cyto.2007.02.018,
10.1016/j.cyto.2007.02.018,
10.1089/cyber.2011.0569,
10.2174/156802606776743165,
10.1093/molehr/gap093,
10.1007/s00438-012-0710-z,
10.1073/pnas.0805837105,
10.1073/pnas.0800952105,
10.1073/pnas.0902168106,
10.1016/S0010-0277(00)00078-0,
,
10.1080/16506070902815024,
10.3758/s13415-014-0292-9,
10.3758/s13415-014-0326-3,
10.1073/pnas.0403155101,
10.3758/s13415-012-0113-y,
10.2337/db08-1287,
10.2337/db07-0339,
10.2337/db13-1265,
10.1210/me.2011-1124,
10.2337/db11-1373,
10.2337/db12-0317,
10.1210/mend.16.1.0761,
10.1002/14651858.CD009008.pub2,
10.1073/pnas.0605805103,
10.1002/14651858.CD008143.pub3,
10.1210/me.2009-0231,
10.2217/cns.15.38,
10.1111/cns.12082,
10.1210/me.2010-0043,
10.1007/s00381-014-2383-x,
unavailable,
10.1089/chi.2013.0082,
10.1002/jcc.21526,
10.1378/chest.1822040,
10.1002/jcc.21740,
10.1097/RCT.0b013e3181ed9b54,
10.1378/chest.132.4_MeetingAbstracts.455,
10.1016/j.jcpa.2016.05.013,
,
,
10.1002/j.1875-9114.1990.tb02563.x,
10.1002/cne.22542,
10.1016/j.phrs.2004.06.006,
,
,
,
10.1016/j.pbb.2012.04.008,
10.1016/j.jcis.2009.05.013,
10.1016/j.pbb.2013.02.001,
10.1016/j.jcis.2009.06.004,
10.2337/diabetes.54.11.3089,
10.1016/j.jcis.2007.06.064,
10.2337/db10-1605,
10.2337/diabetes.51.9.2817,
10.2337/diabetes.54.1.152,
10.2337/diab.38.12.1643,
10.1038/272829a0,
10.1172/JCI109394,
10.1172/JCI109108,
10.1172/JCI108966,
10.1172/JCI108759,
10.2337/diab.29.2.159,
10.1016/j.diabres.2015.01.042,
10.1016/j.diabres.2003.10.029,
unavailable,
10.1016/j.dsx.2013.06.016,
10.1016/j.dsx.2015.08.002,
10.1016/j.dsx.2010.05.020,
10.2147/DMSO.S27665,
,
10.1378/chest.10-1012,
10.1016/j.jcis.2006.07.027,
10.1016/j.pbb.2008.11.010,
unavailable,
10.1111/j.1533-2500.2008.00222.x,
10.1378/chest.129.2.407,
unavailable,
10.1111/j.1526-4637.2010.01040.x,
10.2004/JCPSP.638642,
10.1111/pace.12602,
10.1378/chest.128.6.3817,
10.1016/j.jcv.2015.08.011,
10.1016/j.jconhyd.2008.04.004,
10.1097/RHU.0b013e3181cf344f,
10.1002/cssc.200800035,
10.4103/0972-0707.114370,
10.1097/JCP.0b013e31820428e1,
unavailable,
10.1111/jcpt.12021,
10.1074/mcp.M700417-MCP200,
10.1016/j.mce.2006.12.014,
10.1007/s11010-010-0658-4,
10.1007/s11010-012-1330-y,
10.1007/s11010-011-0990-3,
10.1007/s11010-009-0382-0,
10.1210/me.2007-0485,
10.1111/jcpt.12228,
10.1007/s12178-010-9063-6,
10.1136/jclinpath-2014-202797,
10.1007/s12178-010-9062-7,
10.1016/S0011-3840(03)00035-2,
10.1136/jcp.2008.057257,
10.1097/01.cco.0000198974.59239.3c,
10.1136/jclinpath-2011-200046,
Unavailable,
10.1136/jcp.2006.045682,
10.1097/QCO.0b013e328336a23f,
10.1097/MOH.0b013e32834da93b,
10.1097/00001574-200403000-00010,
10.1097/MCC.0b013e328334b13b,
10.1038/nbt911,
10.1088/0957-4484/20/10/105601,
10.1039/c4nr05077k,
10.1016/j.nano.2009.05.005,
10.2217/nnm.12.95,
10.1111/cns.12069,
10.1590/S1807-59322011001200024,
10.1007/s11010-009-0306-z,
10.1023/A:1007189828584,
10.1023/A:1006899208831,
10.1023/A:1006892030277,
10.1590/S1807-59322011001100020,
10.1186/1476-4598-5-11,
10.1128/CVI.00485-12,
10.1007/s11912-005-0054-5,
,
10.2174/092986710790112611,
10.1186/1476-4598-8-78,
10.1186/1476-4598-2-28,
10.1186/1476-4598-2-33,
10.1186/1476-4598-4-13,
10.1158/1541-7786.MCR-10-0158,
10.1039/b604684c,
10.1007/s00294-015-0553-3,
10.1128/CDLI.10.2.286-292.2003,
10.2337/dc11-0338,
10.1167/iovs.10-6233,
10.2174/1566523215666150126120327,
10.2337/dc13-1392,
10.2337/dc13-1391,
10.1167/iovs.07-1333,
10.3109/02713683.2012.674610,
10.1128/cdli.6.2.254-259.1999,
10.1080/02713680903056391,
10.2337/dc06-2493,
10.2337/dc08-s263,
10.1007/s12094-014-1218-2,
10.3109/02713683.2010.525679,
10.2337/dc10-1957,
10.1111/dme.12106,
10.1080/02713680590968196,
10.1111/j.1464-5491.2004.01194.x,
10.1242/dev.01213,
unavailable,
10.1242/dev.01257,
10.1007/s10158-013-0157-x,
10.1111/j.1471-8847.2006.00156.x,
10.3109/02713683.2010.545499,
10.3109/02713688208997686,
10.1007/BF02331830,
10.1007/s00108-008-2284-8,
10.1016/j.cub.2011.02.029,
10.1159/000207493,
10.1111/dmcn.12711,
10.1016/s1534-5807(03)00206-5,
10.1136/jcp.56.12.978,
10.2169/internalmedicine.51.6942,
10.1016/j.jcot.2013.03.001,
10.1016/j.jcot.2013.05.001,
10.1200/JCO.2015.62.0294,
10.1200/JCO.2008.19.9331,
10.1200/JCO.2006.06.3743,
10.1002/cphc.201200238,
10.1021/nl400959z,
unavailable,
10.1093/molbev/msr062,
10.1093/molbev/msm161,
10.1111/1348-0421.12199,
10.1111/1348-0421.12179,
10.1007/s00248-011-9893-9,
10.1002/cphc.200800785,
10.1016/j.ymeth.2007.06.002,
10.1007/978-1-60761-823-2_7,
10.1007/s12032-015-0540-z,
10.1007/s12032-013-0756-8,
10.1016/j.chemosphere.2013.09.005,
10.1007/s12032-014-0251-x,
unavailable,
unavailable,
10.1016/j.neuron.2006.03.038,
10.1016/j.chemosphere.2010.04.034,
10.1016/j.cub.2014.01.010,
10.1016/0896-6273(95)90230-9,
10.1016/0896-6273(94)90467-7,
10.1016/j.cub.2007.05.034,
10.1016/S0896-6273(00)80968-X,
10.1016/j.foodchem.2015.10.016,
10.1212/WNL.0b013e3181ec7fbd,
10.1016/j.cub.2004.02.003,
10.1007/s11882-006-0040-5,
10.1016/j.chemosphere.2010.04.068,
10.1016/j.foodchem.2014.02.047,
10.7759/cureus.627,
10.1016/j.chemosphere.2006.07.031,
10.1016/j.foodchem.2015.08.033,
10.7759/cureus.290,
10.7759/cureus.290,
10.1016/j.chemosphere.2005.05.034,
,
10.1016/j.chemosphere.2005.11.031,
Unavailable,
10.1212/01.wnl.0000277450.49788.82,
10.1212/01.wnl.0000192308.43151.63,
10.1155/2014/671781,
Unavailable,
10.4103/0028-3886.16926,
10.1016/j.foodchem.2010.12.022,
10.1016/j.neuroimage.2016.05.048,
10.1080/10408410802383610,
10.1016/j.neuroimage.2011.10.032,
10.1016/S1053-8119(01)92536-4,
10.1007/s11064-015-1725-8,
10.1016/j.fct.2012.08.005,
10.1007/s12032-014-0175-5,
10.1007/s12032-011-0143-2,
,
,
,
,
10.4103/0971-5851.142038,
,
unavailable,
10.4103/0019-5154.82479,
10.4103/0019-5154.139879,
10.4103/0019-5154.55630,
10.4103/0019-5154.105317,
10.4103/0019-5154.105323,
10.4103/0019-5154.57607,
10.4103/0019-5154.55628,
10.4103/0019-5154.70695,
10.4103/0378-6323.93662,
10.4103/0378-6323.136903,
10.4103/0970-9290.79976,
10.4103/0970-9290.84302,
10.4103/0970-9290.84312,
,
10.1200/JCO.2010.29.7531,
10.1200/JCO.2011.35.4845,
10.1200/JCO.2005.01.131,
10.1200/JCO.1995.13.8.2072,
10.1200/JCO.2007.11.0593,
10.1200/JCO.2005.06.208,
10.1200/JCO.2005.03.172,
10.1016/j.fct.2003.09.009,
10.1200/JCO.1995.13.10.2483,
10.1111/j.1365-2702.2008.02689.x,
10.1080/10408398.2015.1015716,
10.1080/10408398.2010.513779,
10.1111/j.1365-2702.2008.02558.x,
10.1080/10408398.2011.594185,
10.3109/10408369708998097,
10.1080/20013891081674,
10.1111/j.1365-2702.2009.02807.x,
10.1016/j.jocn.2012.02.025,
10.3988/jcn.2008.4.4.139,
10.1007/s12032-011-9859-2,
10.1007/s12032-009-9352-3,
10.1258/mlj.2012.011037,
10.5694/j.1326-5377.1998.tb126727.x,
10.1016/j.mehy.2011.04.015,
10.1007/s11019-014-9610-9,
10.1007/s11019-012-9424-6,
unavailable,
,
10.1016/j.medengphy.2007.06.007,
10.1073/pnas.0509351102,
10.1073/pnas.95.5.2670,
10.1073/pnas.0507024103,
10.2174/1573406411006040219,
10.5455/medarh.2014.68.79-81,
10.5455/medarh.2014.68.132-136,
10.5455/medarh.2015.69.393-395,
10.4103/0972-5229.173688,
10.4103/0972-5229.43684,
10.1073/pnas.96.6.2937,
10.4103/0972-5229.156487,
10.4103/0972-5229.53109,
10.4103/0970-0218.99932,
10.4103/0970-0218.42051,
10.4103/0970-0218.51231,
10.4103/0970-0218.153873,
10.1007/s12291-012-0203-1,
10.4103/2229-5178.156415,
10.1002/cmdc.201400036,
10.2486/indhealth.2014-0013,
10.1007/s11626-010-9292-4,
10.1016/j.heares.2009.12.005,
10.1186/1477-7525-7-6,
10.1080/07399330802269667,
10.2169/internalmedicine.50.4792,
10.2169/internalmedicine.43.977,
10.2169/internalmedicine.46.0072,
10.1038/nm0910-967,
10.1007/s11739-010-0451-0,
10.1007/s11739-010-0452-z,
10.1038/nm.2209,
10.1038/nm1491,
10.1038/nm1778,
10.1002/chem.201002071,
Unavailable,
10.1002/chem.201202925,
unavailable,
Unavailable,
10.1016/j.fertnstert.2007.07.1385,
10.1016/j.fertnstert.2009.08.017,
10.1016/j.fertnstert.2011.07.916,
10.1016/j.fertnstert.2009.03.075,
10.1016/S0015-0282(16)56090-7,
10.1111/j.1567-1364.2007.00344.x,
10.1111/1574-6968.12170,
10.1111/j.1574-695X.2007.00329.x,
10.1073/pnas.0400460101,
10.1073/pnas.2637011100,
10.1111/j.1574-695X.1998.tb01122.x,
10.1073/pnas.95.5.2664,
10.1111/j.1574-695X.1999.tb01347.x,
10.1073/pnas.0402344101,
10.1073/pnas.96.20.11566,
10.1073/pnas.97.1.297,
10.1073/pnas.96.24.13845,
10.1073/pnas.96.10.5873,
10.1073/pnas.92.7.2558,
10.1111/j.1574-695X.1999.tb01386.x,
10.1073/pnas.91.6.2334,
10.1016/j.febslet.2010.07.034,
10.1016/j.febslet.2009.02.033,
10.1016/j.febslet.2007.07.048,
10.1016/j.febslet.2005.12.094,
10.1002/chem.201201666,
10.1073/pnas.93.18.9942,
10.1073/pnas.91.11.5075,
10.1073/pnas.94.19.10178,
10.1073/pnas.93.24.14053,
10.1155/2015/809842,
10.1510/icvts.2005.107755,
10.1093/icvts/ivu350,
10.1073/pnas.92.7.2979,
10.1510/icvts.2008.179622,
10.1510/icvts.2010.257659,
10.1073/pnas.89.17.8049,
10.1007/s11064-015-1706-y,
10.1073/pnas.89.17.8049,
10.1007/s11064-010-0282-4,
10.1007/s11064-012-0743-z,
,
10.1007/s11064-011-0405-6,
,
10.1007/s11064-008-9893-4,
10.1074/jbc.M115.639880,
10.1074/jbc.M114.603209,
10.1074/jbc.M602201200,
10.1111/j.1526-4610.2010.01795.x,
unavailable,
10.1111/j.1365-2516.2009.02124.x,
10.3324/haematol.10782,
10.1074/jbc.M500562200,
10.3324/haematol.2009.022277,
10.3324/haematol.2010.022210,
10.3324/haematol.2010.022988,
10.1074/jbc.M108530200,
10.3324/haematol.2010.021923,
10.3324/haematol.006072,
10.3324/haematol.2010.029181,
10.3324/haematol.12123,
10.1016/j.ygyno.2012.03.051,
10.1016/j.ygyno.2011.12.441,
10.1074/jbc.M109.077024,
10.1016/j.ygyno.2005.09.044,
10.1016/j.mod.2007.08.003,
10.1128/mBio.00084-11,
10.5455/msm.2014.228-230,
unavailable,
Unavailable,
unavailable,
10.1074/jbc.M113.512061,
unavailable,
10.1074/jbc.M408387200,
10.1074/jbc.M410405200,
10.1074/jbc.M113.475335,
10.1074/jbc.M109.026195,
10.1074/jbc.M709317200,
unavailable,
10.1016/j.marpolbul.2016.07.017,
10.1016/j.marpolbul.2016.01.018,
10.1007/s10126-014-9609-5,
10.1007/s003350010061,
10.1016/j.ygyno.2007.12.020,
10.1016/j.febslet.2004.12.024,
10.1016/0014-5793(95)00496-V,
10.1510/icvts.2010.262329,
10.1603/EN10038,
10.1007/s001340050511,
10.1210/en.2013-1998,
10.1016/0014-5793(91)80550-M,
10.1016/0014-5793(91)80213-M,
10.1016/0014-5793(90)81411-G,
10.1007/s00134-012-2481-8,
10.1007/s00134-008-1287-1,
10.1016/0014-5793(90)81256-N,
10.1016/0014-5793(92)81355-P,
10.1111/febs.12470,
10.1111/j.1742-4658.2009.07461.x,
10.1096/fj.04-3283fje,
10.1073/pnas.84.11.3545,
10.1096/fj.04-3278fje,
10.1073/pnas.88.6.2603,
10.1073/pnas.83.10.3171,
10.1096/fj.03-0311fje,
10.1073/pnas.84.10.3477,
10.1210/en.2006-1479,
10.1210/en.2009-1023,
10.1210/en.2008-1102,
10.1096/fj.12-207431,
10.1007/s11064-006-9092-0,
10.1016/j.nlm.2013.11.016,
10.1074/jbc.M109.009480,
10.1073/pnas.86.20.7928,
10.1096/fj.11-202366,
10.1074/jbc.M112.385922,
10.1073/pnas.86.20.7928,
10.1096/fasebj.11.2.9039961,
10.1073/pnas.87.4.1337,
10.1073/pnas.86.20.8005,
10.1073/pnas.86.14.5281,
10.1073/pnas.84.24.9011,
unavailable,
,
10.1096/fasebj.13.12.1575,
10.1080/15376510802312365,
,
,
10.1038/nm1424,
10.1038/nm1117,
10.1038/nm1104-1168,
10.1073/pnas.84.3.658,
10.1038/73193,
10.1073/pnas.78.11.6729,
10.1096/fj.06-6171fje,
10.1038/83306,
10.1016/j.ypmed.2005.11.019,
10.1038/83401,
10.1016/j.nbd.2011.06.005,
10.1096/fj.09-142067,
10.1038/nmat1531,
10.4103/0975-5950.111344,
10.1096/fj.02-0320fje,
10.1096/fj.05-3993fje,
10.3402/ejpt.v3i0.17660,
10.1096/fj.08-119529,
unavailable,
10.1016/j.ejphar.2008.02.015,
10.1038/77997,
10.1016/j.ejphar.2014.11.001,
10.1016/j.ygyno.2008.08.004,
10.1016/j.ygyno.2010.12.010,
10.1096/fj.07-101212,
10.1111/j.1745-6584.2012.00965.x,
10.1038/nrg2336,
10.1111/j.1745-6584.2011.00876.x,
,
10.1038/nnano.2013.71,
10.4161/21645698.2014.950541,
10.1093/glycob/cwp010,
10.1080/17441690801950543,
10.3402/gha.v7.25519,
10.1111/gcb.12697,
10.1038/ni.1741,
10.1002/glia.20887,
10.1002/glia.20618,
10.1002/glia.440020508,
10.1096/fj.05-4879fje,
10.1002/(SICI)1098-1136(199602)16:23.0.CO;2-B,
10.1038/ni.2607,
10.1038/ni.2004,
10.1038/ni1069,
10.1038/ng.317,
10.1038/ng1121,
10.1038/ng0494-426,
10.1038/ncomms8784,
10.1038/nchembio.378,
10.1038/nchembio.369,
10.1038/nchembio800,
10.1038/ncb1647,
10.1136/pmj.2003.009571,
10.1371/journal.pone.0026503,
10.1371/journal.pone.0043406,
10.1056/NEJMc081528,
10.1074/jbc.M112.367490,
10.1074/jbc.M604636200,
10.1056/NEJMoa1103944,
10.1074/jbc.M414091200,
10.1056/NEJMoa060467,
10.1074/jbc.M307857200,
10.1074/jbc.M210422200,
10.1074/jbc.M114.608596,
10.1056/NEJMc0801352,
10.1056/NEJMc062898,
10.1056/NEJMicm053415,
10.1056/NEJMc063094,
10.1056/NEJM200104263441702,
10.1042/CS20110295,
10.1042/CS20110114,
10.1042/CS20100226,
10.1042/CS20080215,
10.1042/CS20050232,
10.1007/s00134-006-0409-x,
10.1042/CS20030389,
10.1007/s00134-003-2110-7,
10.1042/CS20040236,
10.1042/CS20030087,
10.1007/s00134-003-1702-6,
10.1096/fj.06-6804com,
10.1007/s00134-002-1435-y,
10.1038/ncb955,
10.3109/08923973.2011.625033,
10.1038/ncb950,
10.3109/08923973.2010.532804,
10.1056/NEJM199508033330503,
10.3109/08923973.2010.495393,
10.3109/08923973.2010.487871,
10.1056/NEJM199701233360415,
10.3109/08923973.2010.482591,
10.3109/08923973.2010.484839,
10.3109/08923971003685959,
10.1056/NEJM199802053380607,
10.3109/08923971003671116,
10.1056/NEJM198511283132202,
10.3109/08923971003652983,
10.3109/08923971003631417,
10.1056/NEJM197904193001602,
10.3109/08923971003639493,
10.1056/NEJM198101153040301,
10.1056/NEJM197811092991901,
10.1007/s00572-010-0360-0,
10.1016/j.ejphar.2013.07.011,
10.1016/j.ejphar.2012.02.023,
10.3109/08923973.2011.600765,
10.1016/j.ejphar.2005.12.054,
10.1016/j.ejphar.2004.02.002,
10.3109/08923973.2011.602690,
10.1016/j.mrgentox.2011.03.011,
10.1016/S0014-2999(02)02420-2,
10.3109/08923973.2011.599034,
10.1016/j.ejps.2016.10.001,
10.1007/BF02190689,
10.3109/08923973.2011.594954,
10.1055/s-2007-965123,
10.1093/mutage/gei075,
10.1055/s-2008-1038972,
10.1055/s-0029-1214408,
10.3109/08923973.2011.593180,
10.1055/s-2007-989269,
10.1016/s0029-7844(01)01641-6,
10.1016/s0029-7844(01)01650-7,
10.3109/08923973.2010.539615,
10.1097/AOG.0b013e31817327d0,
10.1038/nmeth.1430,
10.3109/08923973.2010.540713,
10.1097/AOG.0b013e3182310c97,
10.1038/nm.2077,
unavailable,
10.3760/cma.j.issn.1003-9406.2009.03.007,
Unavailable,
10.1007/s12306-011-0137-4,
10.1002/mus.21799,
10.11138/mltj/2014.4.4.471,
10.1128/MCB.00238-13,
10.1128/MCB.00114-14,
10.3109/08923973.2010.532805,
10.1128/MCB.00245-13,
10.1128/MCB.00884-08,
10.3109/08923973.2010.511233,
10.1128/MCB.00884-08,
10.1074/jbc.M112.434225,
10.3109/08923973.2010.520717,
10.1128/MCB.00813-07,
10.1128/MCB.00813-07,
10.1155/2011/246412,
10.1007/s11031-011-9216-y,
10.1081/IPH-200026872,
10.3390/molecules21050594,
10.1111/j.1365-2567.2008.02932.x,
10.3390/molecules15064094,
10.3390/molecules17044755,
10.3390/molecules18021434,
10.3390/molecules171213937,
10.1034/j.1600-065x.2001.1830118.x,
10.1007/s12026-014-8613-1,
10.1385/IR:26:1-3:143,
10.1016/j.imlet.2016.09.005,
10.1016/j.imlet.2009.07.011,
10.1016/0165-2478(96)02548-5,
10.1074/jbc.M111.275073,
10.1074/jbc.M111.321307,
10.4110/in.2008.8.3.67,
10.1074/jbc.M110.109298,
10.1074/jbc.M110.175802,
10.1074/jbc.M004687200,
10.1074/jbc.M111.324632,
10.1074/jbc.M109.009738,
10.1210/en.2006-0987,
10.1210/en.2005-0510,
10.1056/NEJMoa033374,
10.1385/ENDO:22:3:193,
10.1056/NEJMoa012710,
10.1352/1934-9556-49.4.221,
10.1111/j.1749-4877.2012.292.x,
10.1111/j.1742-481X.2007.00424.x,
10.1155/2014/261952,
10.1155/2014/651895,
10.1161/01.HYP.0000168945.44069.aa,
10.1155/2014/123918,
10.3390/molecules17089306,
10.1128/MCB.00409-07,
10.1161/01.HYP.38.3.367,
10.1128/MCB.00409-07,
10.3390/12082047,
10.3390/12030673,
10.1161/01.HYP.0000053552.86367.12,
10.3390/10091126,
10.1038/sj.mt.6300257,
10.1074/jbc.M510157200,
10.1038/sj.mt.6300137,
10.1128/MCB.22.11.3698-3706.2002,
10.1074/jbc.M107844200,
10.1128/MCB.19.8.5363,
10.1128/MCB.25.21.9324-9339.2005,
10.1128/MCB.01732-06,
10.1074/jbc.C000517200,
10.1074/jbc.274.19.12971,
10.1074/jbc.M111.248690,
10.1074/jbc.M105901200,
10.1161/HYPERTENSIONAHA.111.175463,
10.1074/jbc.M008096200,
10.1074/jbc.M401323200,
10.1161/01.HYP.33.1.360,
10.1074/jbc.M110.169334,
10.1161/01.HYP.35.1.209,
10.1074/jbc.M110.191916,
10.1074/jbc.M109.065847,
10.1161/01.HYP.35.1.202,
10.1291/hypres.31.1171,
10.1291/hypres.28.345,
10.1128/MCB.22.12.4256-4267.2002,
10.1128/MCB.22.12.4256-4267.2002,
10.1128/MCB.20.12.4428-4435.2000,
10.1128/MCB.20.12.4428-4435.2000,
10.1074/jbc.M512112200,
10.1074/jbc.273.11.6525,
10.1074/jbc.M109.033407,
10.1074/jbc.M701050200,
10.5402/2011/983542,
10.1155/2014/257805,
10.1007/s00264-007-0341-x,
10.1111/inr.12062,
10.1007/s00590-013-1385-9,
10.1093/ejo/cjp138,
10.1016/j.ejogrb.2014.09.037,
10.1007/s00259-013-2535-3,
10.1007/s00259-013-2401-3,
10.1046/j.1460-9568.2000.00330.x,
10.1111/ejn.12475,
10.1111/ejn.12162,
10.1046/j.1460-9568.2002.02087.x,
10.1046/j.1460-9568.1999.00436.x,
10.1111/j.1468-1331.2011.03524.x,
10.1097/00006250-200511000-00056,
10.1016/S0029-7844(02)02631-5,
10.1097/AOG.0b013e318169f722,
10.1007/s00776-008-1214-x,
10.1016/S0029-7844(03)00750-6,
10.1097/01.AOG.0000142738.68439.9e,
10.1016/0029-7844(95)00007-E,
,
unavailable,
10.1002/oby.21077,
,
,
unavailable,
10.1074/jbc.M601496200,
10.1074/jbc.M100408200,
10.1074/jbc.C112.403048,
10.1074/jbc.M110944200,
10.1074/jbc.M308788200,
10.1111/j.1466-7657.2011.00900.x,
10.1111/j.1442-2042.2009.02429.x,
10.1111/j.1442-2042.2004.00924.x,
10.1111/j.1442-2042.2005.01111.x,
10.1080/0361073X.2012.637007,
10.1291/hypres.30.1065,
10.4161/hv.28834,
10.1128/MCB.00898-06,
10.1128/MCB.00315-06,
10.1093/humrep/del206,
10.1128/MCB.23.12.4283-4294.2003,
10.1093/humrep/dei487,
10.1128/MCB.24.16.6957-6966.2004,
,
10.1128/MCB.15.6.3424,
10.1128/mcb.9.6.2665-2671.1989,
10.1128/mcb.14.12.8018-8027.1994,
10.1128/MCB.15.9.4980,
10.1007/BF02815403,
10.1128/mcb.14.4.2564-2576.1994,
10.1074/jbc.M111.219931,
10.3109/19401736.2015.1033712,
10.1016/j.ejmech.2011.12.007,
10.1016/j.ejmech.2010.04.008,
10.1093/oxfordjournals.jbchem.a022335,
10.1016/j.ejmech.2009.11.031,
10.1016/j.ejmech.2009.09.011,
10.1016/j.ejmech.2006.11.017,
10.1002/eji.1830270403,
10.1002/eji.1830170806,
10.1002/eji.1830131207,
10.1080/15257770802581633,
10.1093/nass/nrn048,
,
10.1530/EJE-11-0892,
10.1530/EJE-08-0271,
10.1093/ejechocard/jen029,
10.1038/oby.2009.332,
10.1093/nar/gkn699,
10.1038/oby.2010.101,
10.1038/oby.2008.43,
10.1007/s11695-008-9661-1,
10.1111/j.1467-789X.2012.01014.x,
10.1016/S0899-9007(01)00610-4,
10.3390/nu7125511,
10.1111/j.1753-4887.2008.00118.x,
10.1186/1743-7075-11-26,
10.1186/1475-2891-14-5,
10.1186/1475-2891-12-3,
10.1016/j.nedt.2011.03.013,
10.1056/NEJM199810153391601,
10.1111/j.1442-2018.2009.00427.x,
10.1111/j.1478-5153.2012.00523.x,
10.3858/emm.2012.44.10.067,
10.1038/emm.2006.8,
10.1038/emm.1999.11,
10.1128/mcb.13.8.5112-5121.1993,
10.1007/s11010-013-1820-6,
10.1007/s11010-013-1573-2,
10.1007/s11010-014-2269-y,
,
10.1093/hmg/ddu154,
10.1093/hmg/ddl446,
10.1093/nar/gkm366,
10.1093/nar/gkm567,
10.1016/0531-5565(94)00058-1,
10.1016/j.exer.2010.03.005,
10.1093/nar/gkp447,
10.1093/nar/gkl657,
10.1016/j.exer.2009.09.014,
10.1016/j.humimm.2015.11.011,
10.1006/exer.1997.0449,
10.1007/s00595-012-0285-7,
10.1016/0014-4835(91)90135-2,
10.1007/s00595-008-3853-0,
10.1152/ajprenal.00155.2011,
10.1007/s00595-005-3056-x,
10.1016/j.soard.2010.01.006,
10.4103/2152-7806.173553,
10.1093/nar/gkg184,
10.1093/nar/22.6.953,
10.1016/S0198-8859(01)00364-0,
10.1093/nar/18.14.4268,
10.1016/S0198-8859(01)00288-9,
10.1097/SLE.0000000000000117,
10.1007/s13139-010-0027-y,
10.1007/s004390050999,
10.4103/0973-1482.206304,
10.1097/00006231-200210000-00010,
10.1007/s11010-014-1980-z,
10.1007/BF01790093,
10.1038/nprot.2011.356,
,
,
,
unavailable,
10.1016/j.neuro.2011.02.005,
10.1016/0892-0362(88)90011-6,
10.1227/NEU.0b013e31822f4927,
10.1089/hum.2012.097,
10.1089/hum.2008.145,
10.1080/14786419.2013.855931,
10.1089/hum.2007.110,
10.1080/14786419.2014.952234,
10.1080/14786411003774312,
10.1016/S1051-0443(07)61600-5,
10.1016/j.juro.2012.07.048,
10.1016/j.metabol.2004.10.017,
10.1016/0026-0495(92)90118-T,
10.1080/09658210701390628,
10.1097/01.wnr.0000227991.23046.b7,
,
10.3233/NRE-130856,
10.3390/membranes2020307,
10.1177/1545968312471901,
10.1007/s00234-015-1535-3,
10.1080/14647270600930332,
10.1007/s00234-007-0341-y,
10.1007/s00234-013-1162-9,
10.1080/14647270600830672,
10.1111/j.1365-2559.2011.04000.x,
10.1111/his.12056,
10.1111/j.1365-2559.2009.03279.x,
10.6002/ect.2011.0205,
10.1590/S0074-02761997000200025,
unavailable,
10.4084/mjhid.2013.028,
10.1097/MD.0000000000002634,
10.1097/MD.0000000000000064,
10.1097/MD.0000000000000093,
10.1080/14786419.2012.704375,
10.5301/hipint.5000171,
10.1093/ejechocard/jen001,
10.1093/ejechocard/jen314,
10.1007/s00787-003-0327-1,
,
10.1007/s00249-013-0896-y,
10.1080/14786419.2012.676546,
10.1007/s00249-012-0882-9,
10.1007/s00249-012-0881-x,
,
10.5301/HIP.2012.9759,
10.1007/s00405-014-3328-4,
10.1007/s00405-008-0766-x,
10.1128/EC.00147-15,
,
10.1080/14786410500081494,
10.1007/s005200100291,
,
10.1080/14786410600825907,
,
10.5301/HIP.2011.8657,
,
unavailable,
,
10.1097/SLE.0000000000000018,
unavailable,
,
,
,
,
,
,
10.1016/j.watres.2011.07.032,
10.1007/s00464-007-9647-4,
10.1016/S0043-1354(01)00355-4,
10.1007/BF03043816,
unavailable,
10.1111/j.1423-0410.2007.00946.x,
10.1111/j.1601-5223.2010.02180.x,
10.1111/j.1741-6892.2004.00468.x,
unavailable,
10.1111/j.1601-5223.2009.02144.x,
10.2298/VSP0810733M,
10.1111/j.1365-3148.2009.00975.x,
10.1111/j.1601-5223.1981.tb01767.x,
10.1002/hep.26189,
10.1084/jem.20021466,
10.1084/jem.20072416,
10.1038/tp.2011.27,
10.1007/s00464-010-1193-9,
10.1016/j.biopsych.2006.03.029,
10.1111/j.1365-3148.2006.00666.x,
10.1016/j.transci.2016.05.005,
10.1177/0962280208098666,
10.2298/SARH0406182M,
10.1080/14786410512331328159,
10.2298/SARH0410364M,
10.1080/14786410701474928,
10.1080/14786410500078276,
10.2298/SARH08S3210N,
10.1002/hep.26019,
10.1002/hep.25506,
10.1002/hep.22213,
,
10.1016/S0022-5347(03)80092-7,
10.1016/S0022-5347(17)40157-1,
,
10.1016/S0022-5347(17)39791-4,
10.1002/pds.1165,
10.7863/ultra.32.11.2047,
10.1002/pds.3208,
10.1097/MD.0b013e31823913f2,
10.1111/j.1365-2915.2010.00905.x,
10.1159/000089918,
10.2147/NDT.S82864,
10.2147/NDT.S54115,
10.1249/MSS.0b013e3181878067,
10.1016/j.npep.2008.08.004,
10.1016/j.npep.2012.07.004,
10.1055/s-2006-924577,
